"productName","rating","author","date","title","body","verifiedBuyer","upvotes","downvotes"
"Bestseller Bundle","5","Aslyn D.","02/28/2023","Awesome products!","Ive being using the supplements out of the sample pack daily and Ive seen a big difference in the amount that I pump! I exclusively pump for my 4.5 month twins and these products give me an extra little boost to be able to keep up with their feedings.",false,"0","0"
"Salted Caramel Lactation Cookies","4","Allissah","02/28/2023","Not bad","I LOVE just about anything with salted caramel on/in it. I was so excited to order these cookies. They were good - but didnt live up the hype I was expecting them to be. There is a subtle salted-caramel flavor. They are soft and chewy as well.",false,"0","0"
"Emergency Brownies","5","Kedisha W.","02/28/2023","100% Results but shrunk","I will always recommend these emergency brownies to any nursing moms interested in lactation snacks! My only complaint is that as the price increased, which was expected, the brownies have also shrunk in size by a good amount. Very unfortunate.",false,"0","0"
"N/A","5","Allissah G.","02/28/2023","10/10 Recommend","Excellent way to try all the smoothie and latte options.",false,"0","0"
"Welcome Bundle","5","Cecilia S.","02/27/2023","Perfect way to try them all!","Love this bundle its the perfect way to try all the products! Just started to pump and gotta say it's helped me get the juices flowing lol Not to mention all of their items taste sooo good to me! Especially the brownies!!! That chocolate flavor is to die for! Overall great quality and definitely buying my faves again!",true,"0","0"
"Emergency Brownies","2","Sydney A.W.","02/27/2023","Emergency brownies","These brownies taste amazing! However, I've eaten two a day for the last 3 days paired with lady leche and have not seen a difference in my milk yet. Hoping to see a difference soon",false,"0","0"
"Dairy-Free Bundle","4","Jerica B.","02/27/2023","Good not great","I saw no increase in my milk production with the Emergency Brownies or the PBCC Cookies, though they were delicious!",false,"0","0"
"Emergency Brownies","5","Jordan K.","02/27/2023","Good taste. Somewhat helped","Not super sure they did A LOT for supply but definitely made my milk fattier.",false,"0","0"
"Salted Caramel Lactation Cookies","5","Eureka P.","02/27/2023","Salted Caramel Lactation Cookies","These are probably the best lactation cookies I have tasted so far. I typically use them with the emergency brownies when my supply starts to dip (infant illness/work) and they have me back to normal or higher in less than a week!",true,"0","0"
"Oatmeal Chocolate Chip Lactation Cookies","5","Karen A.","02/27/2023","I like cookies","I liked the cookies, I haven't looked at their effect yet, I hope they work for me!",false,"0","0"
"Milky Melon - 7 Pack","3","Amber O.","02/27/2023","Taste Great but Didnt Notice an Increase","The product tastes great. I followed instructions to drink it twice a day but sadly didnt notice any increase in my supply.",false,"0","0"
"Peanut Butter Chocolate Chip Lactation Cookies","5","Sarah P.","02/26/2023","No Title","Today I tasted it because the oatmeal cookie finished . I LOVE IT TASTE YUMMY and I'm not a big fan of chocolate chip but I Love peanut butter. I have a friend that she is also breastfeed but due to her stress she wasn't producing enough milk. I ordered her the oatmeal cookie she loved it,the next day she saw results and was pumping 4 ounces which is amazing . That she then ordered for herself because it was working",true,"1","0"
"Peanut Butter Chocolate Chip Lactation Cookies","5","Shantia H.","02/26/2023","YUM","YUMMY!!!
Would definitely order again.
Too soon to tell whether or not it is helping my supply.",false,"0","0"
"Lactation Brownies","5","Darla P.","02/26/2023","Love the Brownies","So far for snacks, Ive only tried the brownies. But I love them. I do feel like my supply has increased and it gives me a good treat.",false,"0","0"
"Salted Caramel Lactation Cookies","5","Deanna S.","02/26/2023","So delicious!","I love these salted caramel cookies so much! I have to stop myself from devouring more than 1 a day!",false,"0","0"
"Emergency Brownies","5","Dee R.","02/26/2023","Love These","improvement in milk",true,"0","0"
"Bestseller Bundle","3","Rebecca S.","02/26/2023","Tastes good not sure if it works","The brownies and drinks taste good. The drops would probably be good in a smoothie or something so you dont taste them. Im not sure if it works or not. My supply hasnt changed and is still low.",false,"0","0"
"Dairy Duchess","5","Shantia H.","02/26/2023","Nice Taste!","Nice taste! Using twice a day.",false,"0","0"
"Lactation Brownies","5","Shantia H.","02/26/2023","YUM","YUMMY!!
Would definitely order again!
I feel it slightly increased my supply but not much. Its only been a couple of days, however.",false,"1","0"
"Oatmeal Lactation Cookies","3","Dee R.","02/26/2023","Tasty Treats","only been 5 days so far and still no change. they are good though",true,"0","0"
"Milky Melon - 7 Pack","5","Julie L.","02/26/2023","Delicious","The milky melon drink mix tastes amazing and I have always been a water drinker, but this has definitely helped with a little flavor kick. The only thing is the packs are supposed to be two servings and I'm terrible at splitting the servings, sometimes one drink has way more than the next. Maybe if the drink could come in a container with a scoop or individual servings, that would be more helpful. I use the milky melon in conjunction with the brownies and feel they have been a valuable addition to my breastfeeding journey. This is my second child and I only made it to 6 months with my first because I struggled with keeping up my milk, but I think with these supplements and a better pumping schedule, I will have no problem pushing a year with my second.",true,"0","0"
"Lactation Brownies","5","Julie L.","02/26/2023","Better than expected","I have been using these brownies for a few months now. When I first tasted them I was surprised by how good they were! And they are even better out of the freezer! I had a few dips in my milk production because I was sick a few times since giving birth and these brownies helped kick my milk production up. I eat the brownies in conjunction with the melon drink, and I feel they both have helped me keep up. I have been successful at feeding my baby and now that I am back to work, pumping is going well too. Shipping of the items have been wonderful and they arrive in a timely manner, especially considering they are coming the whole way across the US. I would recommend giving these brownies a try to help in your breastfeeding journey!",false,"1","0"
"Lactation Brownies","5","Hailey V.","02/26/2023","Brownies are the best!","They help so much!",false,"0","0"
"Lactation LeMOOnade - 7 Pack","5","Dejanae E.","02/26/2023","Im obsessed!","I wish their was like a bigger bundle deal. The flavor is great. Its like drinking lemon water but better. I mix one pack with 1.5 bottles of water (24oz) it works perfect for me. I am now pumping 8oz when i do decide to pump.",false,"0","0"
"Lady Leche","5","Marissa M.","02/25/2023","Yum!","Love adding this to the Strawberry Grape BodyArmor.",false,"0","0"
"Oatmeal Chocolate Chip Lactation Cookies","5","Brian N.","02/25/2023","Wife lives them!","I got these for my wife as we welcomed our new baby. They were a life saver the last time with our first daughter and my wife's milk supply was dwindling, we got brownies and cookies.",false,"0","0"
"Mini Milky Sampler Pack","5","Brian N.","02/25/2023","Great baby shower gift","This would make a great gift for new mothers",false,"0","0"
"Lady Leche","5","Amy T.","02/25/2023","Increase milk and richness","As promised it delivered all results necessary. Im not sure about other lactating mothers but I found myself making an average 3oz more each day. That is a big deal to me.",false,"0","0"
"Milky Melon - 7 Pack","5","Amy T.","02/25/2023","Melonlike indeed","Delicious flavoring. Its as if I am eating a jolly rancher watermelon flavored.",false,"0","0"
"Emergency Brownies","5","Zoe A.","02/25/2023","It works!","I am a working mom. I need to pump at my workplace to get milk for my baby. I was barely getting some drops. I was able to pump 10 ounces using the Emergency Brownies daily.",false,"0","0"
"Bestseller Bundle","5","Ashley K.","02/25/2023","Thank you","It has definitely helped me increase my supply since going back to work. I was down to pumping 10oz for the day and my 5 month old is eating 3.5 /4 ounces. I was having to touch my stash in the freezer. I wasnt even feeling engorged anymore. The brownies are really good and so are the cookies, I went from pumping 10oz a day to now 20oz .. even my slacker is producing more. I get engorged now within a few hours. I will be buying again ?",false,"0","0"
