"productName","rating","author","date","title","body","verifiedBuyer","upvotes","downvotes"
"Bestseller Bundle","4","Jennifer D.","01/31/2023","Boost in supply","Everything I got in the bundle was great, I havent tried all the mixes yet. The lemonade flavor was good reminded me of crystal light.

The lady leche drops are very sweet tasting almost like a very concentrated sweet tea.

The emergency brownies and the cookies are the star of the bundle theyre very yummy. The cookies were my favorite. The brownies have a slight aftertaste but nothing too crazy.

Overall, it took about 10 days for me to actually see a big difference. Im not going to say it made me an oversupply but it did help me boost my supply a little. I was barely about to pump 2 oz at work and as of today I pumped 5oz enough for 1 feeding. Im taking it one day at a time, Im not the biggest producer of milk but im trying to boost my production so I can at least feed my baby until 9 months if possible.",false,"0","0"
"Pumping Queen","3","Malissa S.","01/31/2023","Pumping Queen","Personally, I didnt see a huge improvement but really enjoyed the flavor and simplicity of the product.",false,"0","0"
"Emergency Brownies","3","Malissa S.","01/31/2023","E-Brownies","Delicious brownies! Personally I didnt see a huge improvement but really enjoyed the brownies as an excuse snack",false,"0","0"
"Mini Milky Sampler Pack","5","Shamarra C.","01/31/2023","Good for trying","The oatmeal cookie were really tasty way better than I thought.the brownies were a little dry compared to the emergency brownies",true,"0","0"
"Salted Caramel Lactation Cookies","5","Malissa S.","01/31/2023","Salted Caramel Cookies","Delicious cookies! Like that there are multiple flavors. Didnt see a huge improvement but really enjoyed the cookies as an excuse snack",false,"0","0"
"Emergency Brownies","5","Miah H.","01/31/2023","Emergency brownie","I personally enjoyed them! They worked pretty good, and helped me start my stash!",true,"0","0"
"N/A","5","Kelly N.","01/30/2023","Yum!","I've tried another company's lactation smoothies and couldn't stomach the alternative sweetners they use. I love these flavors and the fact that I got to try out each one before spending on a larger packet encouraged me to try them.",true,"0","0"
"Emergency Brownies","5","Genessi R.","01/30/2023","Emergency brownies","Where do I start? These are amazing strong taste at first but after you want to eat the whole box I eat 2 daily in combination with Lady leche and Dairy duchess and I pump 8oz sometimes 9 with in 35 mins Ive recommended these to all my friends",true,"0","0"
"Lactation Brownies","5","Cici A.","01/30/2023","I Eat One Every Day!","I love these brownies. Ive noticed a huge difference since I started eating one a day, and theyre delicious. I keep them stocked in the freezer!",false,"0","0"
"Emergency Brownies","5","Susana S.","01/30/2023","Brownies Saved the Day!","I just went back to work and only had a small stash to dig into. I was struggling to pump enough ounces for the next day, its been such a sigh of relief, not only am I able to pump enough for the next day but I have started building back up my stash that I depleted.

I started having an increase in production just two or 3 days after starting them. Plus, they are quite tasty, satisfies a sweet tooth.",false,"0","0"
"Lactation Brownies","5","Brooke W.","01/30/2023","Lactation Brownies","Absolutely love them! They taste so good, especially warmed up, and is a little treat that helps with my milk supply! Highly recommend!",false,"0","0"
"Mini Milky Sampler Pack","5","Jenny M.","01/29/2023","Delicious","The cookies were good but the brownies were even better",true,"0","0"
"Lactation Brownies","5","Miasia Q.","01/29/2023","Yummy","Worked great for supply. I started storing milk maybe 3 days after starting.",false,"0","0"
"Lactation Brownies","5","Jenny M.","01/29/2023","Moist and flavorful","My favorite lactation snack made by Milky Mama",false,"0","0"
"Bestseller Bundle","5","Kiara D.","01/29/2023","Everything you need!!!!","My supply took a deep when I went back to work. This had everything I needed to bring it back up. The best thing is the quality was great and everything tasted sooo good!!!",false,"0","0"
"Emergency Brownies","5","Miasia Q.","01/29/2023","Yummy and helpful","The brownies were definitely more potent than the regular brownies. They taste pretty good and overall increased my milk supply.",false,"0","0"
"Lady Leche","5","Jenny M.","01/29/2023","It works!","So convenient and it works",false,"0","0"
"Lactation Brownies","5","Jenny M.","01/29/2023","The best brownies","Awesome and delicious",true,"0","0"
"Lactation Brownies","5","Jenny M.","01/29/2023","Gets your supply up fast!","My supply has gone up tremendously! They work!",true,"0","0"
"Milky Melon - 7 Pack","4","Andi L.","01/28/2023","Love the Idea and Taste of these Milky Packs (but...)!","I really do love this drink. My baby is super picky on what I drink - it will upset her belly (like carbonated beverages), but this works! I do wish it didnt contain sugar as the #1 ingredient, though. I tend to stay bloated and hang onto excess belly fat (especially now that Im in my 40s). My supply is good, but if there was a way to have less sugar, w/out unhealthy sugar substitutes (lets face it, drinking a can of sugary soda a day isnt healthy, and tho this helps my lactation, the sugar consumption isnt healthy for me either) this would be golden!",false,"0","0"
"Emergency Brownies","5","Sarah C.","01/28/2023","Such a big help!","After catching a nasty stomach bug, my supply was all but gone. I bought the emergency brownies, ate 2 a day, and my supply was back to normal. They taste great! It's honestly hard to stop at just 1!",true,"0","0"
"Mini Milky Sampler Pack","4","Shamia H.","01/28/2023","Mini milky sampler pack","I had no issues on ordering, and it arrived within a week! First I love the packaging. It made me feel good to open the box and have all good vibes and messages coming to me! The brownies were not my favorite, they were good but a little *too* sweet for my taste. The oatmeal cookies were my absolute favorite! The lemoonade was too fake lemon tasting but I did like the pumpin punch. Overall this pack was worth the price, I have noticed a subtle increase in my supply and my babe started sleeping through the night lol.",false,"0","0"
"Oatmeal Chocolate Chip Lactation Cookies","5","Rachel B.","01/28/2023","Delicious and effective","Went from pumping one ounce after feeding baby to pumping 2-3.",true,"1","0"
"Bestseller Bundle","5","Magen S.","01/28/2023","Amazing bundle! Love the products!!","Great!! I love your store!",false,"0","0"
"Lactation LeMOOnade - 7 Pack","4","Andi L.","01/28/2023","It's good and it definitely helps, but...","I really do love this drink. My baby is super picky on what I drink - it will upset her belly (like carbonated beverages), but this works! I do wish it didnt contain sugar as the #1 ingredient, though. I tend to stay bloated and hang onto excess belly fat (especially now that Im in my 40s). My supply is good, but if there was a way to have less sugar, w/out unhealthy sugar substitutes (lets face it, drinking a can of sugary soda a day isnt healthy, and tho this helps my lactation, the sugar consumption isnt healthy for me either) this would be golden!",false,"0","0"
"Lactation Brownies","5","Hailey V.","01/28/2023","Best brownies ever!","I love them. It personally helps me so much! Recommended to eat 1 a day but sometimes I eat two cause they're so good.",false,"0","0"
"Emergency Brownies","5","Julie P.","01/28/2023","The best","I love them. My absolute favorite...I only eat these. Nothing else. I am still breastfeeding 6 months in thank God and able to donate as well. Just wish there was a coupon for returning customers.",false,"0","0"
"Classic Vanilla Smoothie Mix","5","erin c.","01/28/2023","Amazing","I love this shake more than any other brand! Ive tried tons and this is by far the best it tastes so great!",true,"0","0"
"Lady Leche","5","Magen S.","01/28/2023","Love the lady leche!","Great Quality it really work!",false,"0","0"
"Lady Leche","5","jessi h.","01/28/2023","Over supplying! Yay!","I absolutely love this product!",true,"0","0"
"Lactation Brownies","5","Melissa J.","01/27/2023","They taste ok","The brownies tasted ok but they are high in calories, carbs, and sugar. So I have to split it in thirds so I dont end up gaining unnecessary weight from eating them. They did help me produce more milk. But if you are on a diet or diabetic I wouldnt suggest purchasing them.",false,"0","0"
"Lady Leche","5","Daisi H.","01/27/2023","Lady Leche","Its pretty good. Very easy to take. There may be a difference! I do notice that my supply is consistent now! My slacker side is definitely catching up.",true,"0","0"
